,year,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgMade,threeMade,dq,mpg,ppg,apg,rpg,spg,bpg,pfpg,fg%,3p%,ft%,orpg,drpg,percentage_pointsFromFieldGoal,percentage_pointsFromFreeThrow,height,weight,coachStint,coachWon,coachLost,coach W/L Ratio,playoff,o_fga,o_fta,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,homeW_ratio,awayW_ratio,min,o_fg%,o_ft%,o_3p%,d_fg%,d_ft%,d_3p%,confID_EA,confID_WE,tmID_encoded,playerID_encoded,coachID_encoded
867,6,99,8,19,29,15,0,14,43,39,11,0,21.58823529411765,5.823529411764706,1.7058823529411764,1.588235294117647,0.8823529411764706,0.0,2.5294117647058822,31.967213114754102,22.448979591836736,50.0,0.4705882352941176,1.1176470588235294,28.28282828282828,10.1010101010101,71.0,165.0,2,4,2,2.0,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,287,8
868,6,63,6,12,7,8,1,13,23,21,9,0,11.384615384615383,4.846153846153846,0.5384615384615384,1.3846153846153846,0.6153846153846154,0.0769230769230769,1.7692307692307692,39.62264150943396,32.142857142857146,70.58823529411765,0.4615384615384615,0.9230769230769232,19.047619047619047,19.047619047619047,73.0,169.0,1,13,15,0.8666666666666667,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,288,4
869,6,63,6,12,7,8,1,13,23,21,9,0,11.384615384615383,4.846153846153846,0.5384615384615384,1.3846153846153846,0.6153846153846154,0.0769230769230769,1.7692307692307692,39.62264150943396,32.142857142857146,70.58823529411765,0.4615384615384615,0.9230769230769232,19.047619047619047,19.047619047619047,73.0,169.0,2,4,2,2.0,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,288,8
870,6,122,20,27,23,15,1,21,51,44,19,0,14.030303030303031,3.696969696969697,0.696969696969697,1.4242424242424243,0.4545454545454545,0.0303030303030303,1.5454545454545454,42.30769230769231,41.30434782608695,75.0,0.6060606060606061,0.8181818181818182,20.49180327868853,12.295081967213116,72.0,169.0,1,13,15,0.8666666666666667,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,302,4
871,6,122,20,27,23,15,1,21,51,44,19,0,14.030303030303031,3.696969696969697,0.696969696969697,1.4242424242424243,0.4545454545454545,0.0303030303030303,1.5454545454545454,42.30769230769231,41.30434782608695,75.0,0.6060606060606061,0.8181818181818182,20.49180327868853,12.295081967213116,72.0,169.0,2,4,2,2.0,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,302,8
872,6,8,4,4,1,4,0,5,21,4,0,0,7.266666666666667,0.5333333333333333,0.0666666666666666,0.5333333333333333,0.2666666666666666,0.0,1.4,50.0,0.0,0.0,0.2666666666666666,0.2666666666666666,50.0,0.0,75.0,175.0,1,13,15,0.8666666666666667,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,333,4
873,6,8,4,4,1,4,0,5,21,4,0,0,7.266666666666667,0.5333333333333333,0.0666666666666666,0.5333333333333333,0.2666666666666666,0.0,1.4,50.0,0.0,0.0,0.2666666666666666,0.2666666666666666,50.0,0.0,75.0,175.0,2,4,2,2.0,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,333,8
874,6,4,2,0,0,0,0,2,5,2,0,0,2.2857142857142856,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,66.66666666666666,0.0,0.0,0.2857142857142857,0.0,50.0,0.0,77.0,180.0,1,13,15,0.8666666666666667,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,351,4
875,6,4,2,0,0,0,0,2,5,2,0,0,2.2857142857142856,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,66.66666666666666,0.0,0.0,0.2857142857142857,0.0,50.0,0.0,77.0,180.0,2,4,2,2.0,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,351,8
876,6,141,6,47,70,23,4,47,38,45,29,0,29.0,7.421052631578948,3.684210526315789,2.789473684210526,1.2105263157894737,0.2105263157894736,2.0,33.33333333333333,30.85106382978724,84.61538461538461,0.3157894736842105,2.473684210526316,11.347517730496454,15.602836879432624,72.0,169.0,1,13,15,0.8666666666666667,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,466,4
877,6,141,6,47,70,23,4,47,38,45,29,0,29.0,7.421052631578948,3.684210526315789,2.789473684210526,1.2105263157894737,0.2105263157894736,2.0,33.33333333333333,30.85106382978724,84.61538461538461,0.3157894736842105,2.473684210526316,11.347517730496454,15.602836879432624,72.0,169.0,2,4,2,2.0,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,466,8
878,6,122,28,76,17,11,19,25,102,48,4,1,16.25,3.8125,0.53125,3.25,0.34375,0.59375,3.1875,50.0,33.33333333333333,68.75,0.875,2.375,36.0655737704918,18.0327868852459,75.0,185.0,1,13,15,0.8666666666666667,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,470,4
879,6,122,28,76,17,11,19,25,102,48,4,1,16.25,3.8125,0.53125,3.25,0.34375,0.59375,3.1875,50.0,33.33333333333333,68.75,0.875,2.375,36.0655737704918,18.0327868852459,75.0,185.0,2,4,2,2.0,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,470,8
880,6,327,54,89,42,33,14,57,110,115,5,1,26.97058823529412,9.617647058823527,1.2352941176470589,4.205882352941177,0.9705882352941176,0.4117647058823529,3.235294117647059,43.39622641509434,26.31578947368421,86.79245283018868,1.588235294117647,2.617647058823529,33.63914373088685,28.134556574923547,74.0,190.0,1,13,15,0.8666666666666667,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,515,4
881,6,327,54,89,42,33,14,57,110,115,5,1,26.97058823529412,9.617647058823527,1.2352941176470589,4.205882352941177,0.9705882352941176,0.4117647058823529,3.235294117647059,43.39622641509434,26.31578947368421,86.79245283018868,1.588235294117647,2.617647058823529,33.63914373088685,28.134556574923547,74.0,190.0,2,4,2,2.0,1,2042,630,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,0.647,0.353,6800,42.75,72.38,32.04,41.84,74.33,35.07,False,True,8,515,8
882,7,41,1,12,8,5,1,5,11,14,7,0,8.428571428571429,2.9285714285714284,0.5714285714285714,0.9285714285714286,0.3571428571428571,0.0714285714285714,0.7857142857142857,26.41509433962264,21.21212121212121,60.0,0.0714285714285714,0.8571428571428571,17.073170731707318,14.634146341463412,72.0,172.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,117,8
883,7,131,9,33,66,14,4,43,26,46,18,0,13.411764705882351,3.852941176470588,1.9411764705882355,1.2352941176470589,0.4117647058823529,0.1176470588235294,0.7647058823529411,31.944444444444443,29.508196721311474,91.30434782608695,0.2647058823529412,0.9705882352941176,21.37404580152672,16.030534351145036,69.0,160.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,209,8
884,7,375,57,95,56,34,9,57,58,148,3,0,29.56,15.0,2.24,6.08,1.36,0.36,2.32,46.98412698412698,20.0,88.37209302325581,2.28,3.8,38.66666666666666,20.266666666666666,74.0,172.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,212,8
885,7,255,15,82,161,47,1,70,57,102,3,0,25.25,7.96875,5.03125,3.03125,1.46875,0.03125,1.78125,40.15748031496063,11.538461538461538,80.0,0.46875,2.5625,38.82352941176471,18.823529411764707,63.0,132.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,243,8
886,7,680,83,240,108,51,57,126,115,257,8,4,30.676470588235293,20.0,3.176470588235294,9.5,1.5,1.6764705882352942,3.3823529411764706,51.0934393638171,40.0,65.02057613168725,2.4411764705882355,7.0588235294117645,36.61764705882353,23.23529411764705,77.0,170.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,274,8
887,7,680,83,240,108,51,57,126,115,257,8,4,30.676470588235293,20.0,3.176470588235294,9.5,1.5,1.6764705882352942,3.3823529411764706,51.0934393638171,40.0,65.02057613168725,2.4411764705882355,7.0588235294117645,36.61764705882353,23.23529411764705,77.0,170.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,274,8
888,7,272,17,47,48,19,6,37,77,92,32,0,21.21875,8.5,1.5,2.0,0.59375,0.1875,2.40625,37.704918032786885,33.33333333333333,88.88888888888889,0.53125,1.46875,22.058823529411764,20.588235294117645,71.0,165.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,287,8
889,7,147,35,63,24,22,9,28,79,59,0,1,19.205882352941178,4.323529411764706,0.7058823529411765,2.8823529411764706,0.6470588235294118,0.2647058823529412,2.323529411764706,43.38235294117647,0.0,76.31578947368422,1.0294117647058822,1.8529411764705883,40.13605442176871,19.727891156462583,75.0,175.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,333,8
890,7,206,16,55,65,33,8,38,59,68,17,0,18.647058823529413,6.0588235294117645,1.911764705882353,2.088235294117647,0.9705882352941176,0.2352941176470588,1.7352941176470589,46.89655172413793,34.69387755102041,80.3030303030303,0.4705882352941176,1.6176470588235294,24.75728155339806,25.728155339805824,71.0,167.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,336,8
891,7,20,15,11,3,7,8,6,23,7,0,0,6.529411764705882,1.1764705882352942,0.1764705882352941,1.5294117647058822,0.4117647058823529,0.4705882352941176,1.3529411764705883,25.925925925925924,0.0,46.15384615384615,0.8823529411764706,0.6470588235294118,35.0,30.0,74.0,170.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,345,8
892,7,167,40,81,33,17,9,30,63,66,0,1,20.294117647058822,4.911764705882353,0.9705882352941176,3.5588235294117645,0.5,0.2647058823529412,1.8529411764705883,47.14285714285714,0.0,76.08695652173914,1.1764705882352942,2.3823529411764706,39.52095808383233,20.958083832335326,74.0,160.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,362,8
893,7,6,6,1,2,1,2,2,4,3,0,0,5.75,1.5,0.5,1.75,0.25,0.5,1.0,37.5,0.0,0.0,1.5,0.25,50.0,0.0,75.0,183.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,445,8
894,7,164,43,100,26,20,14,42,80,65,4,1,19.96296296296296,6.074074074074074,0.9629629629629628,5.296296296296297,0.7407407407407407,0.5185185185185185,2.962962962962963,48.87218045112782,20.0,63.82978723404256,1.5925925925925926,3.703703703703704,37.19512195121951,18.29268292682927,75.0,185.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,470,8
895,7,0,0,2,0,0,1,1,2,0,0,0,6.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,207.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,495,8
896,7,111,13,30,10,26,0,17,25,35,19,0,13.333333333333334,4.625,0.4166666666666667,1.7916666666666667,1.0833333333333333,0.0,1.0416666666666667,38.46153846153847,36.53846153846153,70.96774193548387,0.5416666666666666,1.25,14.414414414414416,19.81981981981982,71.0,170.0,0,25,9,2.7777777777777777,1,2195,726,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,0.882,0.588,6825,43.83,74.38,29.44,39.97,74.06,34.39,False,True,8,527,8
897,8,203,17,52,77,36,2,65,58,63,7,1,20.5,8.458333333333334,3.208333333333333,2.875,1.5,0.0833333333333333,2.4166666666666665,32.8125,21.21212121212121,83.33333333333334,0.7083333333333334,2.1666666666666665,27.58620689655172,34.48275862068966,68.0,125.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,24,11
898,8,131,8,31,48,12,3,25,21,39,18,0,12.11111111111111,4.851851851851852,1.7777777777777777,1.4444444444444444,0.4444444444444444,0.1111111111111111,0.7777777777777778,39.39393939393939,45.0,87.5,0.2962962962962963,1.148148148148148,16.030534351145036,26.7175572519084,70.0,134.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,65,11
899,8,297,12,60,101,36,14,90,31,107,12,0,26.205882352941178,8.735294117647058,2.9705882352941178,2.117647058823529,1.0588235294117647,0.4117647058823529,0.9117647058823528,37.94326241134752,24.489795918367346,79.7752808988764,0.3529411764705882,1.7647058823529411,31.986531986531983,23.905723905723907,71.0,138.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,145,11
900,8,39,9,10,3,3,7,9,13,17,1,0,9.5,3.25,0.25,1.5833333333333333,0.25,0.5833333333333334,1.0833333333333333,38.63636363636363,50.0,57.14285714285714,0.75,0.8333333333333334,41.02564102564102,10.256410256410255,77.0,209.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,150,11
901,8,79,9,19,15,6,3,26,14,31,2,0,30.0,15.8,3.0,5.6,1.2,0.6,2.8,49.2063492063492,66.66666666666666,83.33333333333334,1.8,3.8,36.70886075949368,18.9873417721519,74.0,172.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,212,11
902,8,70,4,25,30,8,1,31,17,29,1,0,18.727272727272727,6.363636363636363,2.727272727272727,2.636363636363636,0.7272727272727273,0.0909090909090909,1.5454545454545454,32.95454545454545,33.33333333333333,68.75,0.3636363636363636,2.272727272727273,40.0,15.714285714285714,63.0,132.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,243,11
903,8,267,16,110,72,28,4,73,90,94,36,1,23.09090909090909,8.090909090909092,2.1818181818181817,3.8181818181818175,0.8484848484848485,0.1212121212121212,2.727272727272727,36.43410852713178,31.03448275862069,75.43859649122807,0.4848484848484848,3.333333333333333,21.722846441947567,16.10486891385768,71.0,165.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,287,11
904,8,321,69,101,49,34,30,50,75,125,3,1,29.344827586206897,11.06896551724138,1.6896551724137931,5.862068965517241,1.1724137931034482,1.0344827586206895,2.586206896551724,49.01960784313725,23.07692307692308,77.27272727272727,2.3793103448275863,3.4827586206896552,38.006230529595015,21.18380062305296,74.0,188.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,318,11
905,8,123,36,52,18,6,6,33,64,48,0,1,15.172413793103448,4.241379310344827,0.6206896551724138,3.034482758620689,0.2068965517241379,0.2068965517241379,2.206896551724138,39.66942148760331,0.0,64.28571428571429,1.2413793103448276,1.793103448275862,39.02439024390244,21.951219512195124,75.0,175.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,333,11
906,8,163,33,78,45,14,9,25,68,71,2,0,18.44117647058824,4.794117647058823,1.3235294117647058,3.264705882352941,0.4117647058823529,0.2647058823529412,2.0,41.76470588235294,20.0,79.16666666666666,0.9705882352941176,2.294117647058824,42.331288343558285,11.65644171779141,74.0,160.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,362,11
907,8,327,48,90,42,27,11,35,86,118,54,0,24.352941176470587,9.617647058823527,1.2352941176470589,4.0588235294117645,0.7941176470588235,0.3235294117647059,2.5294117647058822,39.33333333333333,43.90243902439025,88.09523809523809,1.411764705882353,2.647058823529412,19.571865443425075,11.314984709480122,75.0,183.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,441,11
908,8,287,66,113,18,22,9,46,119,114,6,2,18.823529411764707,8.441176470588236,0.5294117647058824,5.264705882352941,0.6470588235294118,0.2647058823529412,3.5,48.10126582278481,35.294117647058826,75.71428571428571,1.9411764705882355,3.323529411764706,37.63066202090592,18.46689895470384,75.0,185.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,470,11
909,8,208,27,34,32,9,7,29,63,77,16,0,18.03703703703704,7.703703703703703,1.1851851851851851,2.259259259259259,0.3333333333333333,0.2592592592592592,2.333333333333333,44.2528735632184,42.10526315789473,82.6086956521739,1.0,1.2592592592592593,29.32692307692308,18.269230769230766,74.0,165.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,471,11
910,8,0,0,1,0,0,0,4,3,0,0,0,2.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,77.0,165.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,478,11
911,8,18,2,7,4,4,1,10,10,7,2,0,9.625,2.25,0.5,1.125,0.5,0.125,1.25,35.0,22.22222222222222,50.0,0.25,0.875,27.77777777777778,11.11111111111111,71.0,170.0,0,10,24,0.4166666666666667,0,2305,627,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,0.294,0.294,6900,40.78,78.63,35.09,43.13,76.12,35.57,False,True,8,527,11
912,9,106,16,48,90,25,1,63,40,35,20,0,21.23076923076923,4.076923076923077,3.4615384615384617,2.4615384615384617,0.9615384615384616,0.0384615384615384,1.5384615384615383,27.55905511811024,28.169014084507044,72.72727272727273,0.6153846153846154,1.8461538461538465,14.150943396226417,15.09433962264151,62.0,130.0,0,20,14,1.4285714285714286,1,2248,717,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0.706,0.471,7000,42.44,75.17,31.13,38.44,74.83,33.82,False,True,8,50,11
913,9,158,8,51,66,19,0,39,41,52,23,0,16.5625,4.9375,2.0625,1.84375,0.59375,0.0,1.28125,35.61643835616438,34.32835820895522,91.17647058823528,0.25,1.59375,18.35443037974684,19.62025316455696,70.0,134.0,0,20,14,1.4285714285714286,1,2248,717,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0.706,0.471,7000,42.44,75.17,31.13,38.44,74.83,33.82,False,True,8,65,11
914,9,276,30,55,43,25,4,41,71,91,12,0,20.60606060606061,8.363636363636363,1.303030303030303,2.575757575757576,0.7575757575757576,0.1212121212121212,2.1515151515151514,36.99186991869919,27.27272727272727,89.13043478260869,0.9090909090909092,1.6666666666666667,28.6231884057971,29.71014492753623,69.0,153.0,0,20,14,1.4285714285714286,1,2248,717,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0.706,0.471,7000,42.44,75.17,31.13,38.44,74.83,33.82,False,True,8,144,11
915,9,0,2,0,0,0,0,1,2,0,0,0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,178.0,0,20,14,1.4285714285714286,1,2248,717,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0.706,0.471,7000,42.44,75.17,31.13,38.44,74.83,33.82,False,True,8,174,11
916,9,10,1,1,6,0,0,8,7,3,2,0,12.2,2.0,1.2,0.4,0.0,0.0,1.4,27.27272727272727,40.0,100.0,0.2,0.2,10.0,20.0,68.0,152.0,0,20,14,1.4285714285714286,1,2248,717,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0.706,0.471,7000,42.44,75.17,31.13,38.44,74.83,33.82,False,True,8,231,11
917,9,96,12,31,71,24,2,37,38,35,0,0,17.08695652173913,4.173913043478261,3.0869565217391304,1.8695652173913044,1.0434782608695652,0.0869565217391304,1.6521739130434785,34.65346534653465,0.0,72.22222222222221,0.5217391304347826,1.3478260869565215,36.45833333333333,27.08333333333333,63.0,132.0,0,20,14,1.4285714285714286,1,2248,717,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0.706,0.471,7000,42.44,75.17,31.13,38.44,74.83,33.82,False,True,8,243,11
918,9,497,84,209,80,49,97,119,117,188,4,2,32.09090909090909,15.06060606060606,2.4242424242424243,8.878787878787879,1.4848484848484849,2.9393939393939394,3.5454545454545454,46.30541871921182,23.52941176470588,66.10169491525424,2.5454545454545454,6.333333333333333,37.02213279678068,23.54124748490945,77.0,170.0,0,20,14,1.4285714285714286,1,2248,717,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0.706,0.471,7000,42.44,75.17,31.13,38.44,74.83,33.82,False,True,8,274,11
919,9,126,15,25,16,8,1,16,35,47,16,0,14.20689655172414,4.344827586206897,0.5517241379310345,1.3793103448275863,0.2758620689655172,0.0344827586206896,1.206896551724138,34.81481481481482,23.52941176470588,80.0,0.5172413793103449,0.8620689655172413,24.6031746031746,12.698412698412698,72.0,169.0,0,20,14,1.4285714285714286,1,2248,717,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0.706,0.471,7000,42.44,75.17,31.13,38.44,74.83,33.82,False,True,8,302,11
